baseline,path,category,bytes,mechanical_check,manual_review,risk_pattern_hits,boundary
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tools/normalize.js","source-config","5048","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tools/patchEngine.js","source-config","16351","Acorn syntax passed; not semantic certification","partial independent review (not line-by-line)","1",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tools/planRound.js","source-config","3600","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tools/progressTracker.js","source-config","4078","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tools/ptyJobs.js","source-config","7745","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tools/readCache.js","source-config","2129","Acorn syntax passed; not semantic certification","not independently semantically reviewed","1",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tools/searchWorker.js","source-config","637","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tools/sensitive.js","source-config","3138","Acorn syntax passed; not semantic certification","partial independent review (not line-by-line)","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tools/skills.js","source-config","12194","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tools/workflows.js","source-config","10498","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tools/workspaceInfo.js","source-config","1820","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tools/任务板与工作区详解.md","documentation","6462","UTF-8 text/relative-link candidate scan; not semantic certification","partial independent review (not line-by-line)","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tools/命令与PTY详解.md","documentation","12833","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tools/工具入口与命令策略详解.md","documentation","11798","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tools/技能与隐藏规则详解.md","documentation","7743","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tools/文件与搜索详解.md","documentation","9182","UTF-8 text/relative-link candidate scan; not semantic certification","partial independent review (not line-by-line)","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tools/缓存与进度详解.md","documentation","5690","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tools/补丁与路径详解.md","documentation","8700","UTF-8 text/relative-link candidate scan; not semantic certification","partial independent review (not line-by-line)","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tunnel/README.md","documentation","6342","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tunnel/cloudflared.js","source-config","11534","Acorn syntax passed; not semantic certification","not independently semantically reviewed","2",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tunnel/helperDiagnostics.js","source-config","2395","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tunnel/ngrok.js","source-config","7396","Acorn syntax passed; not semantic certification","not independently semantically reviewed","2",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tunnel/processIdentity.js","source-config","4835","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tunnel/receiptProtection.js","source-config","3134","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tunnel/receiptProtection.ps1","source-config","1974","text risk scan only; no platform compilation","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tunnel/stopProcess.js","source-config","1338","Acorn syntax passed; not semantic certification","not independently semantically reviewed","1",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tunnel/tunnelCleanup.cs","source-config","6005","text risk scan only; no platform compilation","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tunnel/tunnelCleanup.js","source-config","7040","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tunnel/tunnelCleanup.ps1","source-config","4028","text risk scan only; no platform compilation","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tunnel/tunnelRegistry.js","source-config","9704","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tunnel/停止进程详解.md","documentation","26070","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/tunnel/隧道生命周期详解.md","documentation","8583","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/usage/README.md","documentation","1871","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/usage/tracker.js","source-config","4245","Acorn syntax passed; not semantic certification","partial independent review (not line-by-line)","1",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/usage/用量上报详解.md","documentation","4414","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/utils/README.md","documentation","6050","UTF-8 text/relative-link candidate scan; not semantic certification","partial independent review (not line-by-line)","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/utils/boundedFile.js","source-config","928","Acorn syntax passed; not semantic certification","partial independent review (not line-by-line)","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/utils/connectionCheck.js","source-config","3915","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/utils/corsAllow.js","source-config","3517","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/utils/diff.js","source-config","623","Acorn syntax passed; not semantic certification","partial independent review (not line-by-line)","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/utils/editorUndo.js","source-config","3488","Acorn syntax passed; not semantic certification","partial independent review (not line-by-line)","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/utils/eventBus.js","source-config","5250","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/utils/executionControl.js","source-config","4770","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/utils/fileCheckpoints.js","source-config","7913","Acorn syntax passed; not semantic certification","partial independent review (not line-by-line)","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/utils/hostDiagnostics.js","source-config","3600","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/utils/localControl.js","source-config","2277","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/utils/operatorQueue.js","source-config","7970","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/utils/probeBridge.js","paused","8501","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/agent-host/src/utils/requestScope.js","source-config","4108","Acorn syntax passed; not semantic certification","partial independent review (not line-by-line)","1",""
